time,active_db_conn_count,call_count,cpu_usage,extcall_count,extcall_time,extcall_time_tx,fail_count,fetch_time,fetch_time_tx,file_count,gc_count,gc_time,active_tx_count,heap_usage,method_time_tx,prepare_count,prepare_time,prepare_time_tx,response_time,socket_count,sql_count,sql_time,sql_time_tx,tps,fetch_count,thread_count
2022-04-21 00:00:00,0.0,0.35,0.0,0,0,0,0,0,0,7.0,0.05,0.2,0.0,12.913154044824271,2.3999999999999995,0.1,0,0,7.3,0.0,0.1,4.9,4.9,1.0,0.1,176.0
2022-04-21 00:01:00,0.0,0.2,0.0,0,0,0,0,0,0,7.0,0.05,0.3,0.0,12.285848048805601,11.5,0.1,0,0,21.25,0.0,0.1,5.85,9.75,0.6,0.1,176.0
2022-04-21 00:02:00,0.0,0.15,0.0,0,0,0,0,0,0,7.0,0.05,0.2,0.0,12.804493367311917,16.777777777777775,0.1,0,0,26.666666666666664,0.0,0.1,4.45,9.88888888888889,0.45,0.1,176.0
2022-04-21 00:03:00,0.0,0.6,0.0,0,0,0,0,0,0,7.0,0.05,0.15,0.0,13.026464253844043,-0.08950617283950635,0.1,0,0,2.1604938271604937,0.0,0.1,4.05,2.25,1.8,0.1,175.7
2022-04-21 00:04:00,0.0,0.6,0.0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,12.924828820016472,-0.4448979591836735,0.1,0,0,2.3836734693877553,0.0,0.1,4.95,2.8285714285714287,1.75,0.1,170.55
2022-04-21 00:05:00,0.0,0.1,0.0,0,0,0,0,0,0,7.0,0.05,0.4,0.0,12.371631100700164,21.11111111111111,0.0,0,0,21.11111111111111,0.0,0.0,0.0,0.0,0.3,0.0,159.25
2022-04-21 00:06:00,0.0,0.6,0.0,0,0,0,0,0,0,7.0,0.05,0.4,0.0,12.548801311092808,11.015432098765432,0.1,0,0,13.626543209876543,0.0,0.1,4.7,2.611111111111111,1.8,0.1,150.45
2022-04-21 00:07:00,0.0,0.7,0.0,0,0,0,0,0,0,7.0,0.05,0.3,0.0,12.806209457372324,-0.40581717451523547,0.1,0,0,2.1468144044321327,0.0,0.1,4.85,2.552631578947368,1.9,0.1,150.0
2022-04-21 00:08:00,0.0,0.7,0.0,0,0,0,0,0,0,7.0,0.05,0.2,0.0,13.08232834809171,-0.4667590027700834,0.1,0,0,1.9806094182825484,0.0,0.1,4.65,2.447368421052632,1.9,0.1,150.0
2022-04-21 00:09:00,0.0,0.6,0.0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,13.162024643053272,-0.7253086419753085,0.1,0,0,2.052469135802469,0.0,0.1,5.0,2.7777777777777777,1.8,0.1,151.05
2022-04-21 00:10:00,0.0,0.15,0.0,0,0,0,0,0,0,7.0,0.05,0.3,0.0,12.645063237918725,32.8125,0.1,0,0,44.0625,0.0,0.1,4.5,11.25,0.4,0.1,152.0
2022-04-21 00:11:00,0.0,0.6,0.0,0,0,0,0,0,0,7.0,0.05,0.4,0.0,12.474762750549148,-0.4444444444444442,0.1,0,0,2.0833333333333335,0.0,0.1,4.55,2.5277777777777777,1.8,0.1,152.0
2022-04-21 00:12:00,0.0,0.6,0.0,0,0,0,0,0,0,7.0,0.05,0.3,0.0,12.853771965952774,-0.3179012345679011,0.1,0,0,2.0987654320987654,0.0,0.1,4.35,2.4166666666666665,1.8,0.1,151.05
2022-04-21 00:13:00,0.0,0.6,0.0,0,0,0,0,0,0,7.0,0.05,0.45,0.0,13.134132816790224,-0.38580246913580263,0.1,0,0,2.1141975308641974,0.0,0.1,4.5,2.5,1.8,0.1,151.0
2022-04-21 00:14:00,0.0,0.4,0.0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,13.062861451468972,1.1398865784499055,0.1,0,0,5.4442344045368625,0.0,0.1,4.95,4.304347826086957,1.15,0.1,151.0
2022-04-21 00:15:00,0.0,0.7,0.0,0,0,0,0,0,0,7.0,0.05,0.15,0.0,12.929231663577706,0.8310249307479225,0.1,0,0,2.936288088642659,0.0,0.1,4.0,2.1052631578947367,1.9,0.1,151.0
2022-04-21 00:16:00,0.0,0.6,0.0,0,0,0,0,0,0,7.0,0.05,0.45,0.0,12.506215463687532,0.7438271604938276,0.1,0,0,3.6882716049382718,0.0,0.1,5.3,2.944444444444444,1.8,0.1,151.0
2022-04-21 00:17:00,0.0,0.6,0.0,0,0,0,0,0,0,7.0,0.05,0.2,0.0,12.652158197762219,-0.47839506172839474,0.1,0,0,2.299382716049383,0.0,0.1,5.0,2.7777777777777777,1.8,0.1,149.3
2022-04-21 00:18:00,0.0,0.6,0.0,0,0,0,0,0,0,7.0,0.05,0.4,0.0,12.93169854303954,-0.7129629629629632,0.1,0,0,1.759259259259259,0.0,0.1,4.45,2.4722222222222223,1.8,0.1,149.9
2022-04-21 00:19:00,0.0,0.6,0.0,0,0,0,0,0,0,7.0,0.05,0.3,0.0,13.214949933072486,-0.5493827160493825,0.1,0,0,2.006172839506173,0.0,0.1,4.6,2.5555555555555554,1.8,0.1,150.2
2022-04-21 00:20:00,0.0,0.6,0.0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,13.05397532262493,-0.5185185185185186,0.1,0,0,2.1759259259259256,0.0,0.1,4.85,2.694444444444444,1.8,0.1,148.05
2022-04-21 00:21:00,0.0,0.6,0.0,0,0,0,0,0,0,7.0,0.05,0.15,0.0,12.8581050933553,-0.4969135802469138,0.1,0,0,3.2253086419753085,0.0,0.1,6.7,3.7222222222222223,1.8,0.1,143.25
