time,active_db_conn_count,call_count,cpu_usage,extcall_count,extcall_time,extcall_time_tx,fail_count,fetch_time,fetch_time_tx,file_count,gc_count,gc_time,active_tx_count,heap_usage,method_time_tx,prepare_count,prepare_time,prepare_time_tx,response_time,socket_count,sql_count,sql_time,sql_time_tx,tps,fetch_count,thread_count
2022-05-12 00:00:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.05,0.3,0.0,12.1077,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,127.8
2022-05-12 00:01:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,11.7568,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,127.15
2022-05-12 00:02:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.05,0.4,0.0,11.9762,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,127.0
2022-05-12 00:03:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,11.9815,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,123.85
2022-05-12 00:04:00,0.0,0.1,0.0,0,0,0,0,0,0,7.0,0.1,0.45,0.0,12.3032,10.0,0.0,0,0,10.0,0.0,0.0,0.0,0.0,0.1,0.0,102.4
2022-05-12 00:05:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,11.5975,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,95.0
2022-05-12 00:06:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.05,0.2,0.0,12.0292,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,95.0
2022-05-12 00:07:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,11.8202,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,95.0
2022-05-12 00:08:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.05,0.35,0.0,11.9247,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,95.0
2022-05-12 00:09:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,12.0332,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,95.0
2022-05-12 00:10:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.05,0.25,0.0,11.8022,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,95.0
2022-05-12 00:11:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,12.2291,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,95.0
2022-05-12 00:12:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.05,0.25,0.0,11.5823,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,95.0
2022-05-12 00:13:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,12.4519,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,95.0
2022-05-12 00:14:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.05,0.35,0.0,11.4621,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,95.0
2022-05-12 00:15:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.05,0.4,0.0,12.221,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,95.0
2022-05-12 00:16:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,11.6665,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,95.0
2022-05-12 00:17:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.05,0.35,0.0,12.1044,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,95.0
2022-05-12 00:18:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,11.8832,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,95.0
2022-05-12 00:19:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.05,0.35,0.0,11.8714,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,95.0
2022-05-12 00:20:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,12.0791,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,95.0
2022-05-12 00:21:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.05,0.35,0.0,11.7489,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,95.0
2022-05-12 00:22:00,0.0,0.1,0.0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,12.3595,20.0,0.0,0,0,20.0,0.0,0.0,0.0,0.0,0.1,0.0,95.0
