time,active_db_conn_count,call_count,cpu_usage,extcall_count,extcall_time,extcall_time_tx,fail_count,fetch_time,fetch_time_tx,file_count,gc_count,gc_time,active_tx_count,heap_usage,method_time_tx,prepare_count,prepare_time,prepare_time_tx,response_time,socket_count,sql_count,sql_time,sql_time_tx,tps,fetch_count,thread_count
2022-01-12 00:00:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,53.114560059071984,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,159.9
2022-01-12 00:01:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,54.18867837904016,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,160.0
2022-01-12 00:02:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,55.2681338378428,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,157.7
2022-01-12 00:03:00,0.0,0.1,0.05,0,0,0,0,0,0,7.0,0.0,0.0,1.0,57.50576277087415,10.0,0.0,0,0,10.0,0.0,0.0,0.0,0.0,0.1,0.0,130.5
2022-01-12 00:04:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,58.72626503581049,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,95.55
2022-01-12 00:05:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,59.7880400266283,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,87.0
2022-01-12 00:06:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,60.85925544043829,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,87.0
2022-01-12 00:07:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,61.92629583435358,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,87.0
2022-01-12 00:08:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,62.99887422716701,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,87.0
2022-01-12 00:09:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,64.06060617654262,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,87.0
2022-01-12 00:10:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,65.12414108410871,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,87.0
2022-01-12 00:11:00,0.0,0.1,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,66.24988522282078,445.0,0.0,0,0,445.0,0.0,0.0,0.0,0.0,0.1,0.0,87.0
2022-01-12 00:12:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,67.3325879193193,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,87.0
2022-01-12 00:13:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,68.39853314764937,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,87.0
2022-01-12 00:14:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,69.4678786499143,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,87.0
2022-01-12 00:15:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,70.53198744337661,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,87.0
2022-01-12 00:16:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,71.60329850483593,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,87.0
2022-01-12 00:17:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,72.67284486716454,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,87.0
2022-01-12 00:18:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,73.73339078568806,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,87.0
2022-01-12 00:19:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.35,1.0,58.37438211618512,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,87.0
2022-01-12 00:20:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,43.00156670849656,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,87.0
2022-01-12 00:21:00,0.0,0.1,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,44.14403962108227,10.0,0.0,0,0,10.0,0.0,0.0,0.0,0.0,0.1,0.0,87.0
2022-01-12 00:22:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,45.244174101677274,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,87.0
2022-01-12 00:23:00,0.0,0.1,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,46.36154428868757,20.0,0.0,0,0,20.0,0.0,0.0,0.0,0.0,0.1,0.0,87.0
2022-01-12 00:24:00,0.0,0.1,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,47.51249636538932,5.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.1,0.0,87.0
2022-01-12 00:25:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,48.5960025021425,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,87.0
2022-01-12 00:26:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,49.64598413779383,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,87.0
2022-01-12 00:27:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,50.73055196345494,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,87.0
2022-01-12 00:28:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,51.78602855656219,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,87.0
2022-01-12 00:29:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,52.858267400220385,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,87.0
2022-01-12 00:30:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,53.92732117715475,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,87.0
