time,active_db_conn_count,call_count,cpu_usage,extcall_count,extcall_time,extcall_time_tx,fail_count,fetch_time,fetch_time_tx,file_count,gc_count,gc_time,active_tx_count,heap_usage,method_time_tx,prepare_count,prepare_time,prepare_time_tx,response_time,socket_count,sql_count,sql_time,sql_time_tx,tps,fetch_count,thread_count
2022-04-14 00:00:00,0.0,1.15,0.0,0,0,0,0,0,0,7.0,0.1,0.6,0.0,12.507915465403624,-1.4086889657823916,0.2,0,0,2.5913110342176084,0.0,0.2,10.2,4.0,2.55,0.2,176.95
2022-04-14 00:01:00,0.0,0.25,0.0,0,0,0,0,0,0,7.0,0.05,0.15,0.0,11.87316592874794,5.711111111111111,0.1,0,0,11.911111111111111,0.0,0.1,4.65,6.2,0.75,0.1,177.0
2022-04-14 00:02:00,0.0,0.5,0.0,0,0,0,0,0,0,7.0,0.05,0.4,0.0,11.9603593921609,-0.341836734693878,0.2,0,0,6.122448979591837,0.0,0.2,9.05,6.464285714285715,1.4,0.2,177.0
2022-04-14 00:03:00,0.0,0.3,0.0,0,0,0,0,0,0,7.0,0.05,0.45,0.0,12.275540782880288,5.078125,0.1,0,0,11.328125,0.0,0.1,5.0,6.25,0.8,0.1,176.15
2022-04-14 00:04:00,0.0,0.55,0.0,0,0,0,0,0,0,7.0,0.05,0.35,0.0,12.254406061230092,-0.6523437499999991,0.2,0,0,4.47265625,0.0,0.2,8.2,5.124999999999999,1.6,0.2,174.3
2022-04-14 00:05:00,0.0,0.5,0.0,0,0,0,0,0,0,7.0,0.05,0.2,0.0,12.506478239978033,0.295918367346939,0.1,0,0,3.0102040816326534,0.0,0.1,3.8,2.7142857142857144,1.4,0.1,169.2
2022-04-14 00:06:00,0.0,0.4,0.0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,12.668037393602422,12.791666666666668,0.2,0,0,21.666666666666668,0.0,0.2,10.65,8.875,1.2,0.2,169.0
2022-04-14 00:07:00,0.0,0.6,0.0,0,0,0,0,0,0,7.0,0.05,0.3,0.0,12.512221778898956,8.830246913580247,0.1,0,0,10.941358024691358,0.0,0.1,3.8,2.111111111111111,1.8,0.1,167.1
2022-04-14 00:08:00,0.0,0.85,0.0,0,0,0,0,0,0,7.0,0.05,0.15,0.0,12.7257301963207,-1.69281045751634,0.2,0,0,2.0915032679738563,0.0,0.2,9.65,3.7843137254901964,2.55,0.2,167.0
2022-04-14 00:09:00,0.0,0.6,0.1,0,0,0,0,0,0,7.0,0.1,6.6,0.0,10.495810595140032,7.783950617283951,0.1,0,0,10.339506172839506,0.0,0.1,4.6,2.5555555555555554,1.8,0.1,167.0
2022-04-14 00:10:00,0.0,0.85,0.0,0,0,0,0,0,0,7.0,0.05,0.15,0.0,10.48606105848435,-1.2821991541714723,0.2,0,0,1.9530949634755865,0.0,0.2,8.25,3.235294117647059,2.55,0.2,165.1
2022-04-14 00:11:00,0.0,0.6,0.0,0,0,0,0,0,0,7.0,0.05,0.2,0.0,10.441560698105437,0.5216049382716048,0.1,0,0,2.993827160493827,0.0,0.1,4.45,2.4722222222222223,1.8,0.1,165.0
2022-04-14 00:12:00,0.0,0.55,0.0,0,0,0,0,0,0,7.0,0.05,0.2,0.0,10.350666915499726,-1.6290174471992662,0.2,0,0,4.370982552800735,0.0,0.2,9.9,6.000000000000001,1.65,0.2,165.0
2022-04-14 00:13:00,0.0,0.2,0.0,0,0,0,0,0,0,7.0,0.05,0.2,0.0,9.998326812191104,12.223140495867769,0.1,0,0,20.49586776859504,0.0,0.1,4.55,8.272727272727272,0.55,0.1,165.0
2022-04-14 00:14:00,0.0,0.4,0.0,0,0,0,0,0,0,7.0,0.05,0.35,0.0,10.14782507035969,0.3263888888888875,0.2,0,0,8.159722222222221,0.0,0.2,9.4,7.833333333333334,1.2,0.2,165.0
2022-04-14 00:15:00,0.0,0.25,0.0,0,0,0,0,0,0,7.0,0.05,0.45,0.0,10.410129436092806,6.29591836734694,0.1,0,0,11.938775510204083,0.0,0.1,3.95,5.642857142857143,0.7,0.1,165.0
2022-04-14 00:16:00,0.0,0.9,0.0,0,0,0,0,0,0,7.0,0.05,0.25,0.0,10.257628020318506,-1.8090277777777781,0.2,0,0,2.795138888888889,0.0,0.2,11.05,4.604166666666667,2.4,0.2,159.3
2022-04-14 00:17:00,0.0,0.35,0.0,0,0,0,0,0,0,7.0,0.05,0.2,0.0,10.442713696114774,1.6893424036281175,0.1,0,0,6.213151927437641,0.0,0.1,4.75,4.523809523809524,1.05,0.1,158.05
2022-04-14 00:18:00,0.0,0.7,0.0,0,0,0,0,0,0,7.0,0.05,0.15,0.0,10.396261283292146,-1.6972789115646254,0.2,0,0,3.2312925170068025,0.0,0.2,10.35,4.928571428571428,2.1,0.2,158.0
2022-04-14 00:19:00,0.0,0.2,0.0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,10.699891242792422,10.166666666666668,0.1,0,0,17.916666666666668,0.0,0.1,4.65,7.750000000000001,0.6,0.1,158.0
2022-04-14 00:20:00,0.0,0.55,0.0,0,0,0,0,0,0,7.0,0.05,0.35,0.0,10.67435904036244,-0.7640036730945816,0.2,0,0,4.811753902662994,0.0,0.2,9.2,5.575757575757575,1.65,0.2,158.0
2022-04-14 00:21:00,0.0,0.6,0.0,0,0,0,0,0,0,7.0,0.05,0.4,0.0,10.514987901565073,-0.15123456790123457,0.1,0,0,2.515432098765432,0.0,0.1,4.8,2.6666666666666665,1.8,0.1,158.0
2022-04-14 00:22:00,0.0,0.75,0.0,0,0,0,0,0,0,7.0,0.05,0.15,0.0,10.650081728789129,-1.468902109248242,0.2,0,0,2.9962141698215254,0.0,0.2,9.6,4.465116279069767,2.15,0.2,158.0
2022-04-14 00:23:00,0.0,0.6,0.0,0,0,0,0,0,0,7.0,0.05,0.2,0.0,10.540262690485994,-0.562283737024222,0.1,0,0,2.231833910034602,0.0,0.1,4.75,2.794117647058824,1.7,0.1,158.0
2022-04-14 00:24:00,0.0,0.75,0.0,0,0,0,0,0,0,7.0,0.05,0.15,0.2,10.539919472473915,-1.4926987560843705,0.2,0,0,2.693347755543537,0.0,0.2,9.0,4.186046511627907,2.15,0.2,158.0
2022-04-14 00:25:00,0.0,0.55,0.0,0,0,0,0,0,0,7.0,0.05,0.55,0.0,10.451004556219107,3.1290322580645156,0.1,0,0,6.451612903225806,0.0,0.1,5.15,3.3225806451612905,1.55,0.1,157.05
2022-04-14 00:26:00,0.0,0.75,0.0,0,0,0,0,0,0,7.0,0.05,0.2,0.0,10.548038723572214,-1.8024691358024691,0.2,0,0,2.9530864197530864,0.0,0.2,10.7,4.7555555555555555,2.25,0.2,157.0
