time,active_db_conn_count,call_count,cpu_usage,extcall_count,extcall_time,extcall_time_tx,fail_count,fetch_time,fetch_time_tx,file_count,gc_count,gc_time,active_tx_count,heap_usage,method_time_tx,prepare_count,prepare_time,prepare_time_tx,response_time,socket_count,sql_count,sql_time,sql_time_tx,tps,fetch_count,thread_count
2022-01-15 00:00:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,16.2266236357084,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,170.95
2022-01-15 00:01:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,17.426272480779794,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,171.55
2022-01-15 00:02:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.2,1.0,18.084870306493677,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,164.45
2022-01-15 00:03:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,14.220487541186163,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,131.95
2022-01-15 00:04:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,15.538401805326743,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,100.5
2022-01-15 00:05:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,16.778325139003297,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,92.35
2022-01-15 00:06:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,17.971474292970896,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,91.35
2022-01-15 00:07:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.2,1.0,16.29954137493135,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,91.05
2022-01-15 00:08:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,14.627624545236134,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,92.5
2022-01-15 00:09:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,15.827214399711696,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,93.0
2022-01-15 00:10:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,17.025184694192752,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,93.0
2022-01-15 00:11:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,18.222618710529925,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,93.0
2022-01-15 00:12:00,0.0,0.1,0.05,0,0,0,0,0,0,7.0,0.0,0.4,1.0,15.450355659665016,430.0,0.0,0,0,430.0,0.0,0.0,0.0,0.0,0.1,0.0,93.0
2022-01-15 00:13:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,16.226291143259203,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,92.15
2022-01-15 00:14:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,17.423371216021415,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,91.0
