time,active_db_conn_count,call_count,cpu_usage,extcall_count,extcall_time,extcall_time_tx,fail_count,fetch_time,fetch_time_tx,file_count,gc_count,gc_time,active_tx_count,heap_usage,method_time_tx,prepare_count,prepare_time,prepare_time_tx,response_time,socket_count,sql_count,sql_time,sql_time_tx,tps,fetch_count,thread_count
2022-01-13 00:00:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,41.92982371464854,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,164.95
2022-01-13 00:01:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,43.13031451640582,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,165.0
2022-01-13 00:02:00,0.0,0.1,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,45.55469929811916,10.0,0.0,0,0,10.0,0.0,0.0,0.0,0.0,0.1,0.0,159.8
2022-01-13 00:03:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,46.92438049148819,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,131.35
2022-01-13 00:04:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.35,1.0,47.31886133134266,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,98.15
2022-01-13 00:05:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,40.32293597267985,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,90.0
2022-01-13 00:06:00,0.0,0.1,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,41.60066691549973,450.0,0.0,0,0,450.0,0.0,0.0,0.0,0.0,0.1,0.0,90.0
2022-01-13 00:07:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,42.81480063323723,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,89.25
2022-01-13 00:08:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,44.00776745263592,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,88.0
2022-01-13 00:09:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,1.0,45.19732354303953,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,88.0
