time,active_db_conn_count,call_count,cpu_usage,extcall_count,extcall_time,extcall_time_tx,fail_count,fetch_time,fetch_time_tx,file_count,gc_count,gc_time,active_tx_count,heap_usage,method_time_tx,prepare_count,prepare_time,prepare_time_tx,response_time,socket_count,sql_count,sql_time,sql_time_tx,tps,fetch_count,thread_count
2022-02-12 00:00:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,2.0,11.423748755834707,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,170.0
2022-02-12 00:01:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.4,2.0,10.76044777079901,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,170.75
2022-02-12 00:02:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.2,2.0,11.526681982770455,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,170.75
2022-02-12 00:03:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,2.0,10.715748987506865,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,147.3
2022-02-12 00:04:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.2,2.0,11.181442202086766,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,105.7
2022-02-12 00:05:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,2.0,11.112680618478857,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,97.6
2022-02-12 00:06:00,0.0,0.1,0.0,0,0,0,0,0,0,7.0,0.0,0.25,2.0,11.517420459225702,425.0,0.0,0,0,425.0,0.0,0.0,0.0,0.0,0.1,0.0,97.0
2022-02-12 00:07:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.35,2.0,10.709742672295443,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,97.9
2022-02-12 00:08:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.2,2.0,11.46876394323174,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,97.1
2022-02-12 00:09:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,2.0,10.708954343423944,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,97.0
2022-02-12 00:10:00,0.0,0.1,0.0,0,0,0,0,0,0,7.0,0.0,0.2,2.0,11.221512904997255,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,97.0
2022-02-12 00:11:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,2.0,11.026945831617244,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,97.0
2022-02-12 00:12:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.4,2.0,11.023202610172982,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,97.0
2022-02-12 00:13:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,2.0,11.233439730917079,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,97.0
2022-02-12 00:14:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.2,2.0,10.916906919275123,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,97.0
2022-02-12 00:15:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,2.0,11.468951640582096,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,97.0
2022-02-12 00:16:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.15,2.0,10.801843080724877,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,97.75
2022-02-12 00:17:00,0.0,0.1,0.0,0,0,0,0,0,0,7.0,0.0,0.2,2.0,11.425926045098846,10.0,0.0,0,0,10.0,0.0,0.0,0.0,0.0,0.1,0.0,99.0
2022-02-12 00:18:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,2.0,10.783277131383855,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,99.0
2022-02-12 00:19:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.15,2.0,11.333809548325096,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,99.0
2022-02-12 00:20:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,2.0,11.016660016817685,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,99.0
2022-02-12 00:21:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.2,2.0,11.017861279859966,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,98.65
2022-02-12 00:22:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,2.0,11.239456771691378,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,99.0
2022-02-12 00:23:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.1,2.0,10.911796188563976,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,99.0
2022-02-12 00:24:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,2.0,11.458596109623835,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,97.9
2022-02-12 00:25:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.35,2.0,10.799730144838,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,97.0
2022-02-12 00:26:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.5,2.0,11.561963721856124,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,97.85
2022-02-12 00:27:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,2.0,10.685835392641405,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,99.0
2022-02-12 00:28:00,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.3,2.0,11.338566335461284,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,99.0
2022-02-12 00:29:00,0.0,0.1,0.0,0,0,0,0,0,0,7.0,0.0,0.0,2.0,10.970824323860516,10.0,0.0,0,0,10.0,0.0,0.0,0.0,0.0,0.1,0.0,99.0
2022-02-12 00:30:00,0.0,0.1,0.0,0,0,0,0,0,0,7.0,0.0,0.35,2.0,11.067601077704557,30.0,0.0,0,0,30.0,0.0,0.0,0.0,0.0,0.1,0.0,99.0
2022-02-12 00:31:00,0.0,3.4,0.6,0,0,0,0,0,0,7.0,0.0,6.4,2.1,10.693761583607907,3.7943458251150557,24.9,0,0,3.7943458251150557,0.0,24.9,77.95,7.994871794871795,9.75,9.4,98.35
2022-02-12 00:32:00,0.1,3.2,0.45,0,0,0,0,0,0,7.0,0.0,5.7,2.15,11.249104415499724,6.522892543928093,22.6,0,0,6.522892543928093,0.0,22.6,211.35,23.614525139664806,8.95,8.5,97.65
2022-02-12 00:33:00,0.05,3.5,0.7,0,0,0,0,0,0,7.0,0.0,6.2,2.1,11.392269228789127,3.841628488129946,25.3,0,0,3.841628488129946,0.0,25.3,100.35,10.239795918367346,9.8,9.4,97.7
2022-02-12 00:34:00,0.0,3.3,0.45,0,0,0,0,0,0,7.0,0.0,5.0,2.05,11.535777260090612,3.024276859504132,20.7,0,0,3.024276859504132,0.0,20.7,63.25,7.187499999999999,8.8,8.2,97.6
2022-02-12 00:35:00,0.0,2.95,0.35,0,0,0,0,0,0,7.0,0.0,5.25,2.1,11.851677263522792,5.086223525326955,19.25,0,0,5.086223525326955,0.0,19.25,96.75,12.01863354037267,8.05,7.75,97.7
2022-02-12 00:36:00,0.0,3.2,0.55,0,0,0,0,0,0,7.0,0.0,4.7,2.05,12.352394803679296,3.5432373859161808,21.9,0,0,3.5432373859161808,0.0,21.9,93.2,10.298342541436464,9.05,9.05,97.7
2022-02-12 00:37:00,0.05,3.3,0.45,0,0,0,0,0,0,7.0,0.0,4.95,2.05,12.314614008443163,2.7587429111531194,22.35,0,0,2.7587429111531194,0.0,22.35,71.4,7.7608695652173925,9.2,9.95,97.65
2022-02-12 00:38:00,0.1,3.3,0.5,0,0,0,0,0,0,7.0,0.0,5.25,2.15,12.389692948585942,2.884527334330454,21.6,0,0,2.884527334330454,0.0,21.6,68.35,7.552486187845303,9.05,9.65,97.55
2022-02-12 00:39:00,0.0,2.1,0.35,0,0,0,0,0,0,7.0,0.0,3.0,8.0,13.027574349601867,550.0914933837429,13.25,0,0,550.0914933837429,0.0,13.25,41.35,7.191304347826088,5.75,6.0,102.65
