time,active_db_conn_count,call_count,cpu_usage,extcall_count,extcall_time,extcall_time_tx,fail_count,fetch_time,fetch_time_tx,file_count,gc_count,gc_time,active_tx_count,heap_usage,method_time_tx,prepare_count,prepare_time,prepare_time_tx,response_time,socket_count,sql_count,sql_time,sql_time_tx,tps,fetch_count,thread_count
2022-02-21 00:00:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,36.0,13.48462276050247,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,125.0
2022-02-21 00:01:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.2,36.0,12.693060131795717,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,125.0
2022-02-21 00:02:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.3,36.0,13.422258975151015,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,125.0
2022-02-21 00:03:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,36.0,12.947969221924765,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,125.0
2022-02-21 00:04:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.4,36.0,13.130437860378914,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,125.0
2022-02-21 00:05:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,36.0,13.309297346924765,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,125.0
2022-02-21 00:06:00,6.0,0.1,0.0,0,0,0,0,0,0,7.0,0.0,0.65,36.0,13.53576760708402,450.0,0.0,0,0,450.0,0.0,0.0,0.0,0.0,0.1,0.0,126.65
2022-02-21 00:07:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,36.0,12.867634755971995,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,127.0
2022-02-21 00:08:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.4,36.0,13.264845251578802,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,127.0
2022-02-21 00:09:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,36.0,13.231520927718288,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,127.0
2022-02-21 00:10:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.2,36.0,12.978714047913234,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,127.0
2022-02-21 00:11:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,36.0,13.598930446869849,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,125.6
2022-02-21 00:12:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.45,36.0,12.689804923462386,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,125.0
2022-02-21 00:13:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.25,36.0,13.416574426825921,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,125.0
2022-02-21 00:14:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,36.0,13.051486992037344,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,125.0
2022-02-21 00:15:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.4,36.0,13.123530597885779,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,125.0
2022-02-21 00:16:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,36.0,13.405285771897308,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,125.0
2022-02-21 00:17:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.2,36.0,12.827623043657331,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,125.0
2022-02-21 00:18:00,6.0,0.1,0.0,0,0,0,0,0,0,7.0,0.0,0.3,36.0,13.416665594110379,5.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.1,0.0,126.65
2022-02-21 00:19:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,36.0,12.959708350494234,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,127.0
2022-02-21 00:20:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.4,36.0,13.141517366831412,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,127.0
2022-02-21 00:21:00,6.0,0.1,0.0,0,0,0,0,0,0,7.0,0.0,0.0,36.0,13.40242204660901,5.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.1,0.0,127.0
2022-02-21 00:22:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.3,36.0,12.846392778693026,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,127.0
2022-02-21 00:23:00,6.0,0.1,0.0,0,0,0,0,0,0,7.0,0.0,0.4,36.0,13.431579489291599,10.0,0.0,0,0,10.0,0.0,0.0,0.0,0.0,0.1,0.0,127.0
2022-02-21 00:24:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,36.0,12.978022249107633,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,127.0
2022-02-21 00:25:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.2,36.0,13.158533472336629,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,127.0
2022-02-21 00:26:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,36.0,13.341908420853926,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,127.0
2022-02-21 00:27:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.35,36.0,12.977866728445907,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,127.0
2022-02-21 00:28:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.2,36.0,13.597782811641958,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,125.35
2022-02-21 00:29:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,36.0,12.78274192579627,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,125.0
2022-02-21 00:30:00,6.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.35,36.0,13.402148544755628,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,125.0
